cliente,abandona,meses_activos,valor_final,retorno_anual,frecuencia_rebalanceo,comision_total
364,False,72,941740.98,-0.01,0.5278,58259.02
365,False,72,941740.98,-0.01,0.5278,58259.02
366,False,72,941740.98,-0.01,0.4444,58259.02
367,False,72,941740.98,-0.01,0.4444,58259.02
368,False,72,941740.98,-0.01,0.5417,58259.02
369,False,72,941740.98,-0.01,0.4167,58259.02
370,False,72,941740.98,-0.01,0.5694,58259.02
371,False,72,941740.98,-0.01,0.4583,58259.02
372,False,72,941740.98,-0.01,0.4861,58259.02
373,False,72,941740.98,-0.01,0.3611,58259.02
374,False,72,941740.98,-0.01,0.5556,58259.02
375,False,72,941740.98,-0.01,0.5278,58259.02
376,False,72,941740.98,-0.01,0.5139,58259.02
377,False,72,941740.98,-0.01,0.5556,58259.02
378,False,72,941740.98,-0.01,0.5417,58259.02
379,False,72,941740.98,-0.01,0.4444,58259.02
380,False,72,941740.98,-0.01,0.5833,58259.02
381,False,72,941740.98,-0.01,0.5694,58259.02
382,False,72,941740.98,-0.01,0.5139,58259.02
383,False,72,941740.98,-0.01,0.4583,58259.02
384,False,72,941740.98,-0.01,0.4444,58259.02
385,False,72,941740.98,-0.01,0.4583,58259.02
386,False,72,941740.98,-0.01,0.4583,58259.02
387,False,72,941740.98,-0.01,0.5556,58259.02
388,False,72,941740.98,-0.01,0.4722,58259.02
389,False,72,941740.98,-0.01,0.5972,58259.02
390,False,72,941740.98,-0.01,0.5,58259.02
391,False,72,941740.98,-0.01,0.6389,58259.02
392,False,72,941740.98,-0.01,0.5417,58259.02
393,False,72,941740.98,-0.01,0.6389,58259.02
394,False,72,941740.98,-0.01,0.5417,58259.02
395,False,72,941740.98,-0.01,0.4722,58259.02
396,False,72,941740.98,-0.01,0.5,58259.02
397,False,72,941740.98,-0.01,0.5,58259.02
398,False,72,941740.98,-0.01,0.4722,58259.02
399,False,72,941740.98,-0.01,0.4722,58259.02
400,False,72,941740.98,-0.01,0.5417,58259.02
401,False,72,941740.98,-0.01,0.4722,58259.02
402,False,72,941740.98,-0.01,0.5139,58259.02
403,False,72,941740.98,-0.01,0.5556,58259.02
404,False,72,941740.98,-0.01,0.5278,58259.02
405,False,72,941740.98,-0.01,0.5139,58259.02
406,False,72,941740.98,-0.01,0.5833,58259.02
407,False,72,941740.98,-0.01,0.4722,58259.02
408,False,72,941740.98,-0.01,0.4861,58259.02
409,False,72,941740.98,-0.01,0.4583,58259.02
410,False,72,941740.98,-0.01,0.5139,58259.02
411,False,72,941740.98,-0.01,0.3472,58259.02
412,False,72,941740.98,-0.01,0.5139,58259.02
413,False,72,941740.98,-0.01,0.4861,58259.02
414,False,72,941740.98,-0.01,0.5278,58259.02
415,False,72,941740.98,-0.01,0.5278,58259.02
416,False,72,941740.98,-0.01,0.5278,58259.02
417,False,72,941740.98,-0.01,0.4861,58259.02
418,False,72,941740.98,-0.01,0.4583,58259.02
419,False,72,941740.98,-0.01,0.4306,58259.02
420,False,72,941740.98,-0.01,0.4583,58259.02
421,False,72,941740.98,-0.01,0.4444,58259.02
422,False,72,941740.98,-0.01,0.4167,58259.02
423,False,72,941740.98,-0.01,0.4861,58259.02
424,False,72,941740.98,-0.01,0.5278,58259.02
425,False,72,941740.98,-0.01,0.5556,58259.02
426,False,72,941740.98,-0.01,0.3889,58259.02
427,False,72,941740.98,-0.01,0.4722,58259.02
428,False,72,941740.98,-0.01,0.5694,58259.02
429,False,72,941740.98,-0.01,0.4167,58259.02
430,False,72,941740.98,-0.01,0.5,58259.02
431,False,72,941740.98,-0.01,0.4028,58259.02
432,False,72,941740.98,-0.01,0.5,58259.02
433,False,72,941740.98,-0.01,0.4583,58259.02
434,False,72,941740.98,-0.01,0.3472,58259.02
435,False,72,941740.98,-0.01,0.4861,58259.02
436,False,72,941740.98,-0.01,0.5417,58259.02
437,False,72,941740.98,-0.01,0.5,58259.02
438,False,72,941740.98,-0.01,0.4583,58259.02
439,False,72,941740.98,-0.01,0.5833,58259.02
440,False,72,941740.98,-0.01,0.5278,58259.02
441,False,72,941740.98,-0.01,0.5694,58259.02
442,False,72,941740.98,-0.01,0.5694,58259.02
443,False,72,941740.98,-0.01,0.5417,58259.02
444,False,72,941740.98,-0.01,0.5694,58259.02
445,False,72,941740.98,-0.01,0.5278,58259.02
446,False,72,941740.98,-0.01,0.4583,58259.02
447,False,72,941740.98,-0.01,0.625,58259.02
448,False,72,941740.98,-0.01,0.4861,58259.02
449,False,72,941740.98,-0.01,0.4444,58259.02
