cliente,abandona,meses_activos,valor_final,retorno_anual,frecuencia_rebalanceo,comision_total
177,False,72,3318509.49,0.2213,0.9861,128579.07
178,False,72,3318509.49,0.2213,0.9861,128579.07
179,False,72,3318509.49,0.2213,0.9861,128579.07
180,False,72,3403521.77,0.2265,0.9722,129780.58
181,False,72,3318509.49,0.2213,0.9861,128579.07
182,False,72,3318509.49,0.2213,0.9861,128579.07
183,False,72,3318509.49,0.2213,0.9861,128579.07
184,False,72,3303260.87,0.2204,0.9722,128355.22
185,False,72,3318509.49,0.2213,0.9861,128579.07
186,False,72,3403521.77,0.2265,0.9722,129780.58
187,False,72,3318509.49,0.2213,0.9861,128579.07
188,False,72,3318509.49,0.2213,0.9861,128579.07
189,False,72,3318509.49,0.2213,0.9861,128579.07
190,False,72,3318509.49,0.2213,0.9861,128579.07
191,False,72,3318509.49,0.2213,0.9861,128579.07
192,False,72,3403521.77,0.2265,0.9722,129780.58
193,False,72,3318285.41,0.2213,0.9583,128573.07
194,False,72,3403521.77,0.2265,0.9722,129780.58
195,False,72,3318509.49,0.2213,0.9861,128579.07
196,False,72,3318509.49,0.2213,0.9861,128579.07
197,False,72,3256958.1,0.2175,1.0,127744.36
198,False,72,3318509.49,0.2213,0.9861,128579.07
199,False,72,3318509.49,0.2213,0.9861,128579.07
200,False,72,3318509.49,0.2213,0.9861,128579.07
201,False,72,3303260.87,0.2204,0.9722,128355.22
202,False,72,3318509.49,0.2213,0.9861,128579.07
203,False,72,3318509.49,0.2213,0.9861,128579.07
204,False,72,3318285.41,0.2213,0.9583,128573.07
205,False,72,3318509.49,0.2213,0.9861,128579.07
206,False,72,3303260.87,0.2204,0.9722,128355.22
207,False,72,3318509.49,0.2213,0.9861,128579.07
208,False,72,3318509.49,0.2213,0.9861,128579.07
209,False,72,3318509.49,0.2213,0.9861,128579.07
210,False,72,3318509.49,0.2213,0.9861,128579.07
211,False,72,3318509.49,0.2213,0.9861,128579.07
212,False,72,3318509.49,0.2213,0.9861,128579.07
213,False,72,3403521.77,0.2265,0.9722,129780.58
214,False,72,3318509.49,0.2213,0.9861,128579.07
215,False,72,3318509.49,0.2213,0.9861,128579.07
216,False,72,3403521.77,0.2265,0.9722,129780.58
217,False,72,3318509.49,0.2213,0.9861,128579.07
218,False,72,3318509.49,0.2213,0.9861,128579.07
219,False,72,3318509.49,0.2213,0.9861,128579.07
220,False,72,3318509.49,0.2213,0.9861,128579.07
221,False,72,3303260.87,0.2204,0.9722,128355.22
222,False,72,3318509.49,0.2213,0.9861,128579.07
223,False,72,3318509.49,0.2213,0.9861,128579.07
224,False,72,3318509.49,0.2213,0.9861,128579.07
225,False,72,3318509.49,0.2213,0.9861,128579.07
226,False,72,3318509.49,0.2213,0.9861,128579.07
227,False,72,3318509.49,0.2213,0.9861,128579.07
228,False,72,3318509.49,0.2213,0.9861,128579.07
229,False,72,3318509.49,0.2213,0.9861,128579.07
230,False,72,3318509.49,0.2213,0.9861,128579.07
231,False,72,3256958.1,0.2175,1.0,127744.36
232,False,72,3318509.49,0.2213,0.9861,128579.07
233,False,72,3318509.49,0.2213,0.9861,128579.07
234,False,72,3318509.49,0.2213,0.9861,128579.07
235,False,72,3403521.77,0.2265,0.9722,129780.58
236,False,72,3318509.49,0.2213,0.9861,128579.07
237,False,72,3318509.49,0.2213,0.9861,128579.07
238,False,72,3318509.49,0.2213,0.9861,128579.07
239,False,72,3318509.49,0.2213,0.9861,128579.07
240,False,72,3318509.49,0.2213,0.9861,128579.07
241,False,72,3318509.49,0.2213,0.9861,128579.07
242,False,72,3256958.1,0.2175,1.0,127744.36
243,False,72,3318509.49,0.2213,0.9861,128579.07
244,False,72,3318509.49,0.2213,0.9861,128579.07
245,False,72,3318509.49,0.2213,0.9861,128579.07
246,False,72,3318509.49,0.2213,0.9861,128579.07
247,False,72,3318509.49,0.2213,0.9861,128579.07
248,False,72,3318509.49,0.2213,0.9861,128579.07
