cliente,abandona,meses_activos,valor_final,retorno_anual,frecuencia_rebalanceo,comision_total
272,False,72,2686554.08,0.1791,0.9861,110310.84
273,False,72,2688925.81,0.1792,0.9583,110351.01
274,False,72,2691737.55,0.1794,0.9722,110388.11
275,False,72,2691737.55,0.1794,0.9722,110388.11
276,False,72,2786887.22,0.1863,0.9722,113779.97
277,False,72,2691737.55,0.1794,0.9722,110388.11
278,False,72,2685201.52,0.179,0.9722,110287.44
279,False,72,2686554.08,0.1791,0.9861,110310.84
280,False,72,2691737.55,0.1794,0.9722,110388.11
281,False,72,2657453.91,0.1769,0.9722,109919.5
282,False,72,2691737.55,0.1794,0.9722,110388.11
283,False,72,2702805.58,0.1802,0.9722,110562.69
284,False,72,2657453.91,0.1769,0.9722,109919.5
285,False,72,2846499.93,0.1905,0.9583,114629.46
286,False,72,2691737.55,0.1794,0.9722,110388.11
287,False,72,2686554.08,0.1791,0.9861,110310.84
288,False,72,2727133.15,0.182,0.9583,110809.05
289,False,72,2760619.76,0.1844,0.9583,111386.55
290,False,72,2846499.93,0.1905,0.9583,114629.46
291,False,72,2686554.08,0.1791,0.9861,110310.84
292,False,72,2715920.16,0.1812,0.9722,110854.66
293,False,72,2686554.08,0.1791,0.9861,110310.84
294,False,72,2686554.08,0.1791,0.9861,110310.84
295,False,72,2688925.81,0.1792,0.9583,110351.01
296,False,72,2686554.08,0.1791,0.9861,110310.84
297,False,72,2744020.62,0.1832,0.9722,111129.74
298,False,72,2686554.08,0.1791,0.9861,110310.84
299,False,72,2686554.08,0.1791,0.9861,110310.84
300,False,72,2649910.3,0.1764,1.0,109808.41
301,False,72,2691737.55,0.1794,0.9722,110388.11
302,False,72,2701724.56,0.1802,0.9861,110549.82
303,False,72,2744020.62,0.1832,0.9722,111129.74
304,False,72,2691737.55,0.1794,0.9722,110388.11
305,False,72,2744020.62,0.1832,0.9722,111129.74
306,False,72,2744020.62,0.1832,0.9722,111129.74
307,False,72,2686554.08,0.1791,0.9861,110310.84
308,False,72,2688925.81,0.1792,0.9583,110351.01
309,False,72,2744020.62,0.1832,0.9722,111129.74
310,False,72,2649910.3,0.1764,1.0,109808.41
311,False,72,2686554.08,0.1791,0.9861,110310.84
312,False,72,2691737.55,0.1794,0.9722,110388.11
313,False,72,2686554.08,0.1791,0.9861,110310.84
314,False,72,2686554.08,0.1791,0.9861,110310.84
315,False,72,2685201.52,0.179,0.9722,110287.44
316,False,72,2702805.58,0.1802,0.9722,110562.69
317,False,72,2686554.08,0.1791,0.9861,110310.84
318,False,72,2744020.62,0.1832,0.9722,111129.74
319,False,72,2675171.84,0.1782,0.9583,110071.99
